2020-01-03	US_MO	,4.5,10.34,4.78,0.23,0.86,2.83,0.32,0.37
2020-01-03	US_MS	,3.87,9.18,4.35,0.25,0.72,2.42,0.23,0.35
2020-01-03	US_MT	,3.83,8.26,4.82,,0.68,2.44,,0.53
2020-01-03	US_NC	,4.12,9.86,4.26,0.22,0.71,2.57,0.2,0.4
2020-01-03	US_ND	,4.37,8.34,4.13,,0.65,2.45,,
2020-01-03	US_NE	,5.31,11.3,4.74,0.25,0.75,2.94,0.26,0.48
2020-01-03	US_NH	,4.53,9.02,4.67,0.24,0.81,2.68,0.26,0.33
2020-01-03	US_NJ	,4.86,10.44,4.48,0.24,0.7,2.83,0.18,0.41
2020-01-03	US_NM	,5.05,11.69,4.17,0.3,0.8,3.24,0.21,0.43
2020-01-03	US_NV	,4.29,9.46,4.15,0.25,0.72,2.92,0.21,0.35
2020-01-03	US_NY	,4.74,9.97,4.32,0.24,0.74,2.71,0.18,0.42
2020-01-03	US_OH	,4.1,9.53,4.24,0.19,0.75,2.52,0.2,0.37
2020-01-03	US_OK	,5.18,12.46,5.11,0.26,0.91,3.13,0.28,0.45
2020-01-03	US_OR	,3.52,6.9,3.35,0.15,0.54,1.95,0.18,0.26
2020-01-03	US_PA	,4.38,9.97,4.55,0.23,0.82,2.66,0.21,0.38
2020-01-03	US_RI	,4.82,11.19,4.64,0.37,0.8,3.07,0.24,0.36
2020-01-03	US_SC	,4.91,11.51,5.38,0.25,0.97,2.97,0.25,0.54
2020-01-03	US_SD	,3.61,7.53,3.97,,0.64,2.3,,
2020-01-03	US_TN	,4.95,11.62,5.06,0.24,0.92,2.9,0.21,0.47
2020-01-03	US_TX	,5.35,11.09,4.47,0.27,0.72,3.15,0.21,0.46
2020-01-03	US_UT	,3.38,6.26,2.87,0.1,0.46,2.04,0.15,0.21
2020-01-03	US_VA	,4.56,10.27,4.61,0.23,0.78,2.81,0.23,0.4
2020-01-03	US_VT	,4.43,8.36,4.21,,0.85,2.36,,0.47
2020-01-03	US_WA	,5.64,10.44,5.24,0.27,0.81,3.1,0.21,0.42
2020-01-03	US_WI	,4.2,9.23,4.14,0.21,0.69,2.55,0.21,0.34
2020-01-03	US_WV	,4.44,10.45,5.0,0.26,0.81,2.56,,0.31
2020-01-03	US_WY	,3.74,8.15,3.52,,0.63,2.55,,
